"[50302, 50462, 50604, 50720, 50696, 50870, 42416, 50888, 50947]","[50421, 50437, 50794, 50854, 50537, 50710, 36134, 50762, 50988]","[50450, 50722, 50780, 50798, 50714, 50757, 36149, 50999, 50762]","[50378, 50791, 50847, 50702, 50630, 50890, 36375, 50894, 51037]","[50399, 50434, 50866, 50781, 50448, 50864, 37388, 50764, 50768]","[50362, 50641, 50701, 50762, 50590, 50635, 36575, 50807, 51005]","[50424, 50516, 50624, 50754, 50740, 50732, 36522, 50833, 51006]","[50521, 50536, 50683, 50801, 50502, 50699, 37393, 50923, 50991]","[50351, 50683, 50968, 50666, 50553, 50826, 38378, 50827, 50848]","[50523, 50584, 50840, 50707, 50765, 50744, 39971, 50851, 50916]","[50332, 50486, 50641, 50824, 50517, 50842, 40557, 50965, 50883]","[50392, 50556, 50661, 50729, 50603, 50726, 45072, 50788, 50742]","[50554, 50673, 50747, 50756, 50663, 50869, 44541, 50988, 50959]","[50396, 50575, 50749, 50785, 50571, 50700, 46081, 50838, 50972]","[50495, 50516, 50671, 50907, 50762, 50822, 46864, 50801, 50939]","[50315, 50741, 50698, 50919, 50708, 50786, 47847, 50989, 51070]","[50366, 50440, 50871, 50899, 50668, 50685, 48055, 50804, 50980]","[50481, 50762, 50773, 50838, 50602, 50822, 47675, 50874, 50858]","[50307, 50603, 50953, 50857, 50642, 50736, 47376, 50906, 50862]","[50366, 50705, 50846, 50849, 50624, 50896, 46908, 50907, 50876]","[50484, 50476, 50854, 50770, 50491, 50726, 46909, 50933, 50896]","[50483, 50662, 50865, 50877, 50658, 50755, 45714, 50792, 50998]","[50429, 50537, 50642, 50853, 50530, 50887, 45349, 50874, 51054]","[50246, 50630, 50831, 50771, 50733, 50753, 44536, 50937, 50989]","[50408, 50557, 50670, 50737, 50504, 50853, 46404, 50904, 50967]","[50361, 50554, 50822, 50806, 50741, 50841, 43311, 50958, 50953]","[50325, 50602, 50826, 50843, 50584, 50672, 42338, 50960, 51044]","[50471, 50550, 50893, 50957, 50746, 50661, 41152, 51004, 50992]","[50380, 50547, 50671, 50811, 50674, 50773, 40207, 50919, 50783]","[50326, 50460, 50823, 50806, 50584, 50703, 38166, 50759, 50478]","[50467, 50550, 50883, 50764, 50566, 50604, 36402, 50827, 49401]","[50264, 50552, 50762, 50864, 50674, 50799, 34769, 50825, 48170]","[50496, 50533, 50821, 50834, 50621, 50805, 33838, 50791, 46896]","[50465, 50534, 50920, 50807, 50586, 50741, 32625, 50914, 45363]","[50497, 50579, 50917, 50845, 50518, 50737, 31394, 50770, 44253]","[50233, 50512, 50851, 50875, 50550, 50614, 31211, 50951, 44220]","[50488, 50636, 50848, 50538, 50782, 50725, 30961, 50702, 43767]","[50543, 50766, 50896, 50988, 50662, 50871, 32994, 50920, 45683]","[50514, 50433, 50694, 48981, 50639, 50775, 30186, 51016, 43805]","[50401, 50788, 50717, 47667, 50454, 50863, 30017, 50814, 44186]","[50349, 50547, 50737, 47655, 50497, 50609, 30431, 50897, 45833]","[50381, 50631, 50634, 45340, 50502, 50813, 29802, 50910, 45849]","[50534, 50556, 50674, 44611, 50539, 50607, 29904, 50754, 46913]","[50519, 50664, 50784, 42843, 50777, 50629, 29555, 50810, 47695]","[50401, 50522, 50839, 44280, 50446, 50672, 30144, 50952, 49087]","[50421, 50555, 50840, 41327, 50615, 50665, 29631, 50781, 49697]","[50327, 50467, 50669, 41714, 50598, 50706, 29861, 51018, 50580]","[50357, 50622, 50735, 40765, 50487, 50865, 29665, 50952, 51095]","[50398, 50441, 50926, 43075, 50612, 50817, 31071, 50892, 51095]","[50523, 50692, 50872, 41905, 50701, 50893, 29431, 50762, 50858]","[50305, 50487, 50790, 50830, 50610, 50677, 32825, 50744, 50913]","[50373, 50606, 50779, 43467, 50680, 50806, 29879, 50831, 50997]","[50343, 50725, 50833, 45939, 50456, 50904, 30645, 50850, 51125]","[50391, 50729, 50727, 47968, 50729, 50950, 30092, 51005, 50837]","[50549, 50763, 50907, 49823, 50658, 50749, 30781, 50909, 50950]","[50519, 50564, 50699, 50765, 50655, 50824, 31164, 50798, 51017]","[50599, 50510, 50861, 50822, 50598, 50779, 32412, 48319, 50927]","[50398, 50470, 50783, 50928, 50535, 50857, 33436, 38388, 51054]","[50347, 50486, 50720, 50878, 50505, 50791, 37705, 31523, 50943]","[50426, 50623, 50777, 50852, 50554, 50639, 45627, 26640, 50896]","[50331, 50514, 50693, 50827, 45895, 50871, 50513, 23742, 50769]","[50372, 50636, 50604, 50857, 39324, 50740, 50478, 24333, 50824]","[50399, 50580, 50600, 50612, 36372, 50812, 50399, 26212, 50852]","[50296, 50575, 50878, 50748, 50612, 50608, 50415, 31596, 51002]","[50435, 50700, 50887, 50792, 35817, 50844, 50679, 30854, 50708]","[50585, 50603, 50728, 50956, 34599, 50639, 50465, 31364, 50941]","[50488, 50558, 50754, 50867, 36190, 50825, 50521, 32112, 50823]","[50266, 50733, 50818, 50698, 36854, 50718, 50548, 32333, 50883]","[50420, 50641, 50915, 50791, 38767, 50596, 50674, 33535, 50990]","[50436, 50713, 50742, 50639, 39395, 50737, 50486, 33149, 50731]","[50340, 50605, 50850, 50786, 40541, 50710, 50568, 34198, 50909]","[50567, 50663, 50726, 50715, 40635, 50650, 50581, 34195, 50755]","[50443, 50494, 50704, 50865, 42027, 50576, 50437, 35440, 51028]","[50495, 50472, 50896, 50805, 41710, 50949, 50472, 35161, 50860]","[50234, 50537, 50764, 50902, 43680, 50652, 50437, 36617, 41588]","[50441, 50595, 50719, 50846, 45462, 49350, 50679, 37563, 33547]","[50414, 50733, 50766, 50756, 50399, 50137, 50429, 43935, 31850]","[50341, 50690, 50789, 50768, 50747, 29808, 50537, 45518, 24972]","[50467, 50561, 50721, 50721, 50685, 24405, 50362, 49440, 22606]","[50511, 50519, 50797, 50621, 50550, 22967, 50551, 50842, 21083]","[50580, 50647, 50729, 50909, 50701, 23904, 50536, 50997, 21208]","[50371, 50675, 50868, 50767, 50634, 24970, 50401, 50925, 21135]","[50302, 50666, 50746, 50684, 50459, 25511, 50456, 50723, 21485]","[50514, 50521, 50865, 50708, 50751, 25507, 50445, 50867, 21436]","[50477, 50668, 50846, 50690, 50635, 27075, 50354, 50980, 21826]","[50402, 50699, 50782, 50879, 50647, 27016, 50547, 50824, 21855]","[50304, 50631, 50805, 50994, 50678, 26661, 50431, 50997, 21586]","[50246, 50637, 50730, 50811, 50702, 26585, 50419, 50936, 21798]","[50502, 50638, 50810, 50721, 50752, 26189, 50339, 50932, 22035]","[50536, 50489, 50893, 50889, 50633, 37053, 50475, 50769, 23673]","[50459, 50719, 50912, 50733, 50637, 27241, 50548, 50735, 21803]","[50575, 50609, 50721, 50834, 50453, 31585, 50339, 49323, 23452]","[50367, 50689, 50881, 50768, 47153, 38155, 50320, 46796, 27270]","[50472, 50764, 50746, 50885, 42454, 50081, 50471, 43044, 29918]","[50541, 50629, 50755, 50780, 40028, 50883, 50509, 40025, 34227]","[50449, 50640, 50873, 50753, 38669, 50802, 50458, 37371, 42574]","[50466, 50640, 50802, 50818, 38626, 50945, 50567, 37095, 50985]","[50424, 50658, 50919, 50854, 38319, 50747, 50433, 36307, 50787]","[50457, 50681, 50731, 50876, 38438, 50636, 50557, 35751, 50991]","[50367, 50542, 50779, 50821, 37374, 50914, 50509, 35111, 50827]","[50240, 49710, 50777, 50745, 38825, 50837, 50656, 35843, 50989]","[50346, 48118, 50845, 50810, 37588, 50734, 50606, 35267, 50966]","[50519, 46983, 50636, 50819, 50640, 50688, 50507, 38199, 50800]","[50453, 45775, 50883, 50840, 37313, 50906, 50384, 34435, 51014]","[50383, 45417, 50736, 50775, 37458, 50602, 50602, 34671, 50902]","[50448, 45324, 50798, 50919, 37492, 50619, 50307, 34803, 50875]","[50462, 44429, 50738, 50799, 37323, 50799, 50554, 34377, 50941]","[50309, 43605, 50789, 50701, 36850, 50683, 50371, 33961, 50933]","[50408, 43517, 50760, 50707, 37197, 50772, 50466, 34076, 50952]","[50476, 44120, 50782, 50930, 37209, 50730, 50578, 33173, 50747]","[50432, 42445, 50611, 50822, 37016, 50746, 50433, 33932, 50970]","[50323, 42432, 50923, 50892, 36769, 50653, 50416, 33595, 50847]","[50244, 41929, 50785, 50889, 36864, 50685, 50439, 33951, 50978]","[50397, 42942, 50908, 50668, 38166, 50600, 50524, 34804, 51003]","[50448, 41260, 50845, 50886, 36463, 50933, 50332, 34244, 50972]","[50476, 40463, 50814, 50928, 48652, 50921, 50525, 37768, 50914]","[50416, 40106, 50782, 50918, 36303, 50926, 50519, 34119, 51016]","[50418, 39761, 50779, 50759, 36532, 50722, 50496, 34401, 51031]","[50551, 38659, 50578, 50660, 36129, 50802, 50330, 34384, 50825]","[50394, 37451, 50899, 50650, 35630, 50831, 50428, 33580, 50848]","[50248, 36636, 50674, 50861, 36068, 50654, 50554, 34304, 50895]","[50439, 36224, 50721, 50736, 36243, 50670, 50492, 34935, 50926]","[50446, 35075, 50779, 50799, 35747, 50728, 50496, 34194, 50934]","[50268, 34715, 50668, 50632, 35294, 50761, 50452, 34026, 50898]","[50355, 35213, 50739, 50665, 36124, 50708, 50391, 34637, 50972]","[50355, 35899, 50589, 50685, 36103, 50747, 50578, 34828, 50792]","[50448, 36595, 50566, 50768, 37017, 50593, 50475, 35048, 50820]","[50385, 35013, 50742, 50777, 35269, 50734, 50370, 32766, 51065]","[50474, 35481, 50726, 50845, 46361, 50648, 50408, 38338, 50977]","[50530, 36615, 50755, 50915, 35760, 50896, 50687, 34747, 50810]","[50438, 36182, 50653, 50980, 35240, 50931, 50680, 34417, 51070]","[50324, 36544, 50743, 50763, 35025, 50698, 50590, 33506, 50882]","[50255, 37098, 50693, 50947, 34901, 50793, 50571, 34019, 50958]","[50385, 39304, 50841, 50776, 35250, 50743, 50505, 34296, 51009]","[50386, 39141, 50605, 50825, 34382, 50718, 50325, 33548, 50859]","[50440, 41185, 50607, 50782, 34423, 50727, 50432, 33096, 50903]","[50395, 43376, 50696, 50876, 33713, 50824, 50582, 32788, 50957]","[50406, 47397, 50825, 50744, 34265, 50811, 50603, 32866, 50871]","[50459, 49501, 50706, 50837, 32600, 50547, 50404, 31604, 51036]","[50472, 50697, 50848, 50649, 32987, 50740, 50566, 31240, 50946]","[50468, 50547, 50796, 50771, 30240, 50690, 50430, 29635, 50919]","[50417, 50608, 50973, 50715, 46858, 50736, 50435, 32171, 50975]","[50313, 50804, 50839, 50775, 27521, 50615, 50403, 27118, 50884]","[50341, 50582, 50610, 50807, 27076, 50911, 50600, 26151, 50879]","[50337, 50780, 50872, 50843, 26958, 50776, 50611, 25706, 50918]","[50280, 50572, 50703, 50964, 29394, 50805, 50568, 25605, 50876]","[50469, 50564, 50779, 50724, 32218, 50690, 50509, 25030, 50902]","[50376, 50768, 50751, 49849, 37413, 50800, 50327, 25537, 50889]","[50261, 50565, 50807, 48660, 43301, 50858, 48985, 26788, 50766]","[50493, 50595, 50835, 47600, 49060, 50681, 46799, 28941, 50994]","[50456, 50614, 50916, 46227, 50658, 50875, 43044, 30847, 50834]","[50361, 50442, 50750, 45514, 50639, 50773, 39573, 33531, 51022]","[50316, 50469, 50646, 45853, 50524, 50709, 37239, 37915, 50896]","[50246, 50661, 50842, 45935, 50610, 50802, 35297, 43760, 50995]","[50422, 50679, 50710, 50856, 50569, 50757, 37004, 50880, 50928]","[50280, 50703, 50843, 46566, 50479, 50772, 33202, 50876, 50975]","[50418, 50609, 50628, 46992, 50625, 50730, 32738, 50936, 50904]","[50229, 50712, 50644, 48181, 50689, 50764, 33305, 50688, 51011]","[50373, 50443, 50872, 48624, 50624, 50767, 32528, 50800, 50921]","[50563, 50591, 50757, 49412, 50615, 50916, 32688, 50795, 50973]","[50363, 50556, 50594, 50083, 50551, 50968, 32706, 50839, 50888]","[50423, 50560, 50908, 50722, 50569, 50725, 32959, 50882, 50958]","[50422, 50721, 50607, 50699, 50747, 50699, 31938, 50652, 50941]","[50561, 50631, 50808, 50807, 50481, 50742, 32457, 50943, 50820]","[50502, 50710, 50859, 50697, 50580, 50814, 31871, 50835, 51101]","[50321, 50651, 50740, 50818, 50520, 50889, 33442, 50761, 50862]","[50444, 50697, 50827, 50757, 50635, 50930, 32320, 50904, 51080]","[50381, 50515, 50785, 50806, 50639, 50773, 35649, 50808, 50939]","[50582, 50658, 50738, 50874, 50772, 50953, 32026, 51008, 50907]","[50316, 50554, 50855, 50670, 50541, 50778, 32665, 50783, 50974]","[50386, 50683, 50837, 50899, 50659, 50633, 31795, 50736, 50985]","[50404, 50746, 50872, 50794, 50688, 50715, 31765, 50852, 50816]","[50438, 50536, 50719, 50870, 50649, 50832, 31464, 50955, 51071]","[50490, 50549, 50845, 50853, 50625, 50870, 32174, 50813, 50765]","[50414, 50511, 50690, 50650, 50697, 50751, 31651, 50782, 50999]","[50437, 50645, 50770, 50890, 50764, 50723, 31942, 50835, 50988]","[50406, 50689, 50887, 50756, 50581, 50791, 32139, 50882, 50960]","[50413, 50451, 50660, 50864, 50542, 50699, 33135, 50983, 50800]","[50427, 50467, 50772, 50707, 50683, 50683, 34274, 50898, 50956]","[50465, 50459, 50848, 50817, 50435, 50848, 33408, 50733, 50859]","[50470, 50586, 50678, 50822, 50458, 50792, 35933, 50946, 50903]","[50468, 50684, 50744, 50711, 50656, 50762, 34848, 50862, 50842]","[50390, 50566, 50814, 50765, 50657, 50837, 34772, 50813, 50904]","[50464, 50598, 50939, 50769, 50728, 50836, 35624, 50716, 51014]","[50347, 50723, 50954, 50965, 50632, 50720, 36052, 50921, 50880]","[50389, 50733, 50839, 50727, 50502, 50868, 38408, 50742, 51004]","[50379, 50420, 50744, 50733, 50553, 50866, 39078, 50827, 50774]","[50401, 50752, 50789, 50753, 50499, 50782, 41190, 50927, 50830]","[50269, 50683, 50755, 50809, 50417, 50626, 42973, 50813, 50889]","[50377, 50631, 50680, 50825, 50740, 50729, 44822, 50857, 50841]","[50430, 50582, 50912, 50837, 50693, 50864, 48378, 50796, 50968]","[50223, 50721, 50725, 50804, 50797, 50732, 50276, 50787, 50922]","[50425, 50507, 50972, 50824, 50644, 50747, 50511, 50892, 50879]","[50452, 50574, 50709, 50871, 50649, 50821, 50398, 50873, 50949]","[50385, 50608, 50921, 50689, 50604, 50664, 50555, 50781, 50821]","[50338, 50513, 50887, 50728, 50696, 50735, 50359, 50905, 50747]","[50363, 50584, 50880, 50789, 50713, 50869, 50688, 50784, 50982]","[50363, 50629, 50722, 50934, 50691, 50741, 50543, 50940, 50945]","[50455, 50511, 50724, 50897, 50592, 50747, 50658, 51015, 50767]","[50465, 50693, 50764, 50849, 50626, 50790, 50410, 51004, 50998]","[50410, 50768, 50663, 50900, 50699, 50757, 50584, 50850, 50913]","[50318, 50538, 50663, 50790, 50610, 50911, 50418, 50902, 51017]","[50423, 50527, 50732, 50726, 50609, 50964, 50532, 50884, 50875]","[50435, 50660, 50829, 50766, 50613, 50584, 50558, 50871, 50930]","[50260, 50713, 50866, 50776, 50484, 50606, 50430, 50918, 50856]","[50596, 50674, 50730, 50875, 50489, 50595, 50614, 51001, 50923]","[50344, 50661, 50840, 50933, 50752, 50566, 50575, 50869, 51064]","[50392, 50760, 50906, 50825, 50668, 50724, 50486, 50920, 50952]","[50541, 50629, 50663, 50713, 50639, 50776, 50486, 50726, 50874]","[50393, 50687, 50766, 50783, 50629, 50704, 50443, 50223, 50902]","[50430, 50612, 50719, 50868, 50679, 50740, 50450, 45746, 50924]","[50397, 50459, 50729, 50653, 50789, 50788, 50413, 41367, 50984]","[50617, 50427, 50782, 50998, 50750, 50817, 50382, 36472, 50935]","[50585, 50792, 50944, 50696, 50549, 50668, 50613, 36907, 50785]","[50403, 50598, 50751, 50657, 50374, 50775, 50420, 35750, 51074]","[50464, 50529, 50659, 50888, 50680, 50625, 50547, 35145, 50835]","[50284, 50680, 50637, 50885, 50537, 50786, 50528, 33882, 50894]","[50398, 50587, 50666, 50728, 50546, 50891, 50476, 35782, 50834]","[50273, 50682, 50791, 50692, 50608, 50751, 50536, 35654, 50737]","[50558, 50373, 50901, 50772, 50496, 50721, 50466, 38133, 50872]","[50413, 50716, 50945, 50827, 50678, 50792, 50655, 34942, 50968]","[50442, 50650, 50735, 50675, 50514, 50834, 50406, 35826, 50898]","[50501, 50590, 50790, 50790, 50617, 50844, 50505, 35882, 50897]","[50421, 50643, 50796, 50664, 50569, 50675, 50627, 35534, 50966]","[50437, 50553, 50838, 50912, 50610, 50797, 50608, 35005, 50930]","[50354, 50523, 50666, 50951, 50620, 50802, 50660, 35076, 50850]","[50342, 50682, 50705, 50844, 50726, 50681, 50626, 35192, 50961]","[50302, 50640, 50940, 51007, 50669, 50663, 50515, 34786, 50935]","[50381, 50610, 50818, 50801, 50650, 50891, 50467, 34341, 50806]","[50491, 50454, 50898, 50902, 50601, 50919, 50406, 33295, 51037]","[50390, 50637, 50804, 50793, 50751, 50814, 50467, 35789, 50858]","[50357, 50578, 50658, 50795, 50631, 50818, 50554, 34766, 50979]","[50490, 50573, 50883, 50802, 50678, 50708, 50489, 37401, 50831]","[50421, 50695, 50833, 50792, 50566, 50843, 50534, 35258, 50959]","[50397, 50606, 50791, 50788, 50687, 50715, 50375, 35485, 50736]","[50435, 50512, 50919, 50831, 50487, 50629, 50529, 35430, 50896]","[50266, 50549, 50666, 50777, 50518, 50788, 50417, 35956, 51058]","[50300, 50598, 50742, 50786, 50704, 50894, 50580, 36155, 50901]","[50429, 50627, 50771, 50856, 50711, 50627, 50498, 36986, 51019]","[50619, 50576, 50751, 50687, 50472, 50782, 50464, 37309, 50911]","[50425, 50636, 50720, 50823, 50660, 50699, 50562, 37398, 50976]","[50397, 50627, 50761, 50844, 50670, 50902, 50406, 38957, 50832]","[50509, 50691, 50971, 50866, 50640, 50806, 50525, 40514, 50920]","[50371, 50707, 50811, 50766, 50605, 50727, 50554, 41175, 50948]","[50416, 50637, 50889, 50762, 50803, 50729, 50559, 41447, 50944]","[50409, 50451, 50844, 50765, 50470, 50740, 50471, 44524, 50952]","[50409, 50762, 50747, 50874, 50693, 50844, 50532, 44370, 50937]","[50360, 50502, 50711, 50808, 50470, 50776, 50446, 46471, 50907]","[50443, 50692, 50904, 50897, 50706, 50755, 50559, 48822, 51041]","[50466, 50443, 50810, 50789, 50783, 50865, 50733, 50916, 50880]","[50337, 50538, 50948, 50907, 50596, 50712, 50387, 51034, 51011]","[50377, 50553, 50890, 50878, 50734, 50910, 50673, 50952, 50865]","[50304, 50537, 50679, 50837, 50659, 50678, 50437, 50893, 50904]","[50339, 50466, 50812, 50828, 50682, 50882, 50518, 50872, 50833]","[50418, 50479, 50631, 50954, 50499, 50819, 50592, 50768, 50997]","[50325, 50585, 50786, 50778, 50516, 50829, 50475, 50996, 50857]","[50297, 50564, 50742, 50818, 50484, 50706, 50348, 50757, 51003]","[50435, 50456, 50739, 50783, 50479, 50803, 50658, 50784, 50918]","[50419, 50707, 50749, 50856, 50504, 50941, 50511, 50909, 50931]","[50304, 50509, 50790, 50669, 50642, 50736, 50445, 50773, 50783]","[50349, 50655, 50733, 50676, 50617, 50620, 50487, 50769, 51075]","[50292, 50545, 50865, 50768, 50665, 50858, 50678, 50871, 50839]","[50389, 50651, 50933, 50723, 50574, 50752, 50691, 50905, 50853]","[50355, 50522, 50804, 50765, 50639, 50674, 50536, 50897, 50893]","[50374, 50556, 50685, 50736, 50733, 50780, 50504, 50949, 50829]","[50556, 50630, 50887, 50859, 50647, 50825, 50556, 50991, 50854]","[50292, 50562, 50801, 50953, 50624, 50693, 50545, 50830, 50924]","[50377, 50590, 50896, 50887, 50658, 50815, 50363, 50961, 50996]","[50444, 50470, 50866, 50763, 50707, 50864, 50549, 50847, 50962]","[50364, 50659, 50742, 50819, 50602, 50762, 50462, 50945, 51013]","[50192, 50754, 50921, 50775, 50474, 50838, 50596, 50911, 50954]","[50469, 50675, 50829, 50932, 50585, 50691, 50524, 50857, 50887]","[50376, 50677, 50620, 50892, 50485, 50821, 50402, 50884, 50905]","[50276, 50777, 50744, 50971, 50555, 50821, 50599, 51004, 50934]","[50308, 50659, 50907, 50857, 50631, 50829, 50454, 51033, 50971]","[50295, 50546, 50699, 50760, 50561, 50801, 50453, 50904, 50874]","[50304, 50470, 50857, 50664, 50592, 50815, 50496, 50816, 50804]","[50389, 50514, 50852, 50891, 50612, 50595, 50597, 50946, 50955]","[50484, 50658, 50693, 50800, 50457, 50970, 50456, 50831, 51052]","[50574, 50625, 50696, 50930, 50507, 50836, 50392, 50801, 50776]","[50279, 50489, 50850, 50906, 50528, 50791, 50606, 50968, 50873]","[50565, 50635, 50924, 50751, 50624, 50848, 50576, 50742, 50860]","[50338, 50487, 50826, 50783, 50664, 50839, 50527, 50834, 50937]","[50454, 50708, 50971, 50751, 50648, 50715, 50535, 50987, 50895]","[50359, 50623, 50695, 50741, 50563, 50649, 50313, 50684, 50844]","[50344, 50709, 50730, 50830, 50729, 50718, 50486, 50936, 50939]","[50263, 50684, 50805, 50774, 50628, 50751, 50526, 50953, 50959]","[50258, 50612, 50644, 50796, 50459, 50761, 50469, 50800, 50950]","[50376, 50424, 50694, 50833, 50762, 50920, 50482, 50847, 50847]","[50489, 50554, 50787, 50756, 50772, 50835, 50610, 50949, 50981]","[50518, 50570, 50787, 50660, 50773, 50785, 50457, 50796, 50797]","[50342, 50627, 50760, 50775, 50428, 50827, 50420, 50902, 50827]","[50364, 50744, 50764, 50724, 50572, 50776, 50621, 50801, 50954]","[50463, 50545, 50849, 50744, 50534, 50819, 50442, 50798, 50860]","[50429, 50610, 50825, 50829, 50560, 50792, 50487, 51024, 50964]","[50272, 50505, 50643, 50777, 50506, 50824, 50535, 50802, 51017]","[50462, 50644, 50793, 50879, 50796, 50835, 50528, 50768, 50986]","[50340, 50578, 50839, 50790, 50492, 50720, 50501, 50831, 50787]","[50383, 50669, 50787, 50795, 50643, 50908, 50473, 50768, 50865]","[50488, 50661, 50842, 50817, 50626, 50804, 50498, 50846, 50867]","[50357, 50506, 50830, 50746, 50688, 50777, 50521, 50851, 50968]","[50440, 50533, 50599, 50679, 50564, 50838, 50568, 50689, 50874]","[50491, 50477, 50899, 50856, 50629, 50893, 50433, 50991, 50980]","[50418, 50641, 50764, 50791, 50604, 50696, 50570, 50882, 50900]"
